,GEO_ID,name,rentersless30,renters3050,renters5080,renters80100,renters100up,ownersless30,owners3050,owners5080,owners80100,owners100up,runitsless30,runits3050,runits5080,runits80up,ounitsless50,ounits5080,ounits80100,ounits100up,less30rentgap,3050rentgap,80uprentgap,less50owngap,5080owngap,80100owngap,100upowngap
2486,05000US47117,"Marshall County, Tennessee",584,513,930,344,1014,365,595,1459,1275,5323,490,850,1950,110,3400,2119,1319,1929,94,-1020,1248,-2440,-660,-44,3394
2487,05000US47119,"Maury County, Tennessee",1895,2040,2125,1175,3225,1164,1955,3285,3270,13640,1515,2785,4715,1420,6845,7260,3355,5740,380,-2590,2980,-3726,-3975,-85,7900
2488,05000US47121,"Meigs County, Tennessee",361,103,213,101,224,252,327,730,634,2044,254,240,394,118,1375,810,395,1230,107,-181,207,-796,-80,239,814
2489,05000US47123,"Monroe County, Tennessee",1060,830,730,389,1214,879,1575,2444,2264,6768,835,1110,1860,405,4915,3140,1528,3945,225,-1130,1198,-2461,-696,736,2823
2490,05000US47125,"Montgomery County, Tennessee",4029,3135,5695,3620,11790,2355,2280,4890,4249,27683,2250,2690,13655,9675,7955,14935,7564,11379,1779,-7960,5735,-3320,-10045,-3315,16304
2491,05000US47127,"Moore County, Tennessee",55,90,65,8,200,145,240,315,379,1202,85,260,65,0,670,475,349,699,-30,0,208,-285,-160,30,503
2492,05000US47129,"Morgan County, Tennessee",313,268,399,128,287,485,825,875,865,3213,350,345,544,159,2705,1720,535,1129,-37,-145,256,-1395,-845,330,2084
2493,05000US47131,"Obion County, Tennessee",930,848,1045,378,966,675,762,1249,1188,5063,940,1225,1865,139,4398,2228,840,1398,-10,-820,1205,-2961,-979,348,3665
2494,05000US47133,"Overton County, Tennessee",575,435,358,139,390,654,715,1344,1078,3588,705,700,395,105,2569,1795,775,1944,-130,-37,424,-1200,-451,303,1644
2495,05000US47135,"Perry County, Tennessee",222,142,96,47,103,380,385,489,433,1230,179,150,244,15,1360,679,210,515,43,-148,135,-595,-190,223,715
2496,05000US47137,"Pickett County, Tennessee",73,141,53,83,58,140,173,274,258,964,139,205,69,0,690,240,235,600,-66,-16,141,-377,34,23,364
2497,05000US47139,"Polk County, Tennessee",282,402,263,209,519,323,653,803,688,3054,400,390,799,80,2104,1120,785,1379,-118,-536,648,-1128,-317,-97,1675
2498,05000US47141,"Putnam County, Tennessee",3345,2220,2490,840,3215,1185,1800,2625,2330,11353,1505,2635,6625,1335,3545,5264,4199,5905,1840,-4135,2720,-560,-2639,-1869,5448
2499,05000US47143,"Rhea County, Tennessee",1110,783,569,319,929,539,694,1484,1470,5175,920,705,1910,190,3395,2105,1200,2435,190,-1341,1058,-2162,-621,270,2740
2500,05000US47145,"Roane County, Tennessee",1800,715,1140,470,1225,1059,1510,2714,2539,9419,1405,1500,1820,615,5955,4270,1565,4919,395,-680,1080,-3386,-1556,974,4500
2501,05000US47147,"Robertson County, Tennessee",1415,1420,1554,900,1039,1060,1774,3349,3069,10079,1095,2525,2465,235,5960,7455,2170,3365,320,-911,1704,-3126,-4106,899,6714
2502,05000US47149,"Rutherford County, Tennessee",7645,6430,7759,4859,10040,3135,5335,10150,10040,42099,3380,9840,19865,3675,17510,30470,9775,13024,4265,-12106,11224,-9040,-20320,265,29075
2503,05000US47151,"Scott County, Tennessee",764,565,527,193,534,735,760,988,797,2960,850,850,860,20,3040,1250,610,1040,-86,-333,707,-1545,-262,187,1920
2504,05000US47153,"Sequatchie County, Tennessee",254,314,285,64,425,324,520,540,669,2235,310,680,265,95,1585,1130,524,1035,-56,20,394,-741,-590,145,1200
2505,05000US47155,"Sevier County, Tennessee",1515,2349,2974,1615,3594,1333,2219,3758,3243,15049,1715,1955,6230,2135,5675,5040,4683,10010,-200,-3256,3074,-2123,-1282,-1440,5039
2506,05000US47157,"Shelby County, Tennessee",38985,27170,28960,15395,43510,13615,16119,25023,21407,123840,12820,26235,83815,31135,82245,47560,22425,46210,26165,-54855,27770,-52511,-22537,-1018,77630
2507,05000US47159,"Smith County, Tennessee",390,377,528,194,424,448,402,1003,872,3189,495,860,505,45,2104,1825,510,1299,-105,23,573,-1254,-822,362,1890
2508,05000US47161,"Stewart County, Tennessee",228,303,277,220,510,353,224,594,514,2182,325,620,440,175,1300,883,635,1029,-97,-163,555,-723,-289,-121,1153
2509,05000US47163,"Sullivan County, Tennessee",3939,3620,4220,1850,4585,2810,4250,7840,7094,28279,4045,4760,7885,1525,15640,13535,7365,12440,-106,-3665,4910,-8580,-5695,-271,15839
2510,05000US47165,"Sumner County, Tennessee",3710,3110,4205,1620,4460,2620,4064,7471,7447,27238,2580,4520,7615,2410,11185,16444,7154,13320,1130,-3410,3670,-4501,-8973,293,13918
2511,05000US47167,"Tipton County, Tennessee",1554,1354,1280,734,1700,959,810,2109,1894,9524,1220,2060,2730,610,5089,5125,2410,2455,334,-1450,1824,-3320,-3016,-516,7069
2512,05000US47169,"Trousdale County, Tennessee",228,180,194,25,220,215,390,414,279,820,265,360,220,0,1200,550,125,250,-37,-26,245,-595,-136,154,570
2513,05000US47171,"Unicoi County, Tennessee",500,384,610,99,515,465,675,1000,850,2830,360,740,895,110,1865,1725,665,1265,140,-285,504,-725,-725,185,1565
2514,05000US47173,"Union County, Tennessee",605,389,459,213,125,695,705,1100,1205,2060,650,780,310,30,2730,1625,615,785,-45,149,308,-1330,-525,590,1275
2515,05000US47175,"Van Buren County, Tennessee",59,57,47,34,69,128,175,395,288,1033,140,84,39,0,840,490,105,459,-81,8,103,-537,-95,183,574
2516,05000US47177,"Warren County, Tennessee",1080,934,1004,722,1220,704,1309,1725,1565,5934,1200,1165,2480,115,4130,3095,1270,2570,-120,-1476,1827,-2117,-1370,295,3364
2517,05000US47179,"Washington County, Tennessee",3880,3545,3965,1935,5295,1525,2080,4700,4375,22609,2650,2740,9540,3695,7205,9245,5695,12615,1230,-5575,3535,-3600,-4545,-1320,9994
2518,05000US47181,"Wayne County, Tennessee",250,297,210,63,314,494,674,870,854,2254,455,355,304,25,2199,1155,395,1008,-205,-94,352,-1031,-285,459,1246
2519,05000US47183,"Weakley County, Tennessee",1340,715,1070,419,998,550,944,1798,1399,4945,755,1705,1905,180,4629,2120,1040,1440,585,-835,1237,-3135,-322,359,3505
2520,05000US47185,"White County, Tennessee",413,509,545,159,475,640,879,1440,1090,3900,505,635,890,90,3250,1890,699,2000,-92,-345,544,-1731,-450,391,1900
2521,05000US47187,"Williamson County, Tennessee",1835,1849,2525,1600,6434,2005,2289,4685,4730,46033,1660,1280,3730,7565,2939,6265,6888,43235,175,-1205,469,1355,-1580,-2158,2798
2522,05000US47189,"Wilson County, Tennessee",2225,1845,2700,1240,2860,1954,2803,5605,5235,22050,1630,3085,4595,1570,5765,11810,7199,11935,595,-1895,2530,-1008,-6205,-1964,10115
2523,05000US48001,"Anderson County, Texas",723,1045,1209,523,1333,869,1317,1913,1994,6065,915,940,2535,428,6390,2585,940,1979,-192,-1326,1428,-4204,-672,1054,4086
2524,05000US48003,"Andrews County, Texas",224,234,225,175,555,292,393,500,520,2480,230,280,635,290,1805,1320,325,525,-6,-410,440,-1120,-820,195,1955
2525,05000US48005,"Angelina County, Texas",2230,2415,1730,990,3129,1520,1730,3335,3155,11775,1695,1920,5380,1515,10670,5100,1680,3450,535,-3650,2604,-7420,-1765,1475,8325
2526,05000US48007,"Aransas County, Texas",595,494,390,330,680,528,710,1170,1089,4000,380,395,1140,575,2344,1290,665,2970,215,-750,435,-1106,-120,424,1030
2527,05000US48009,"Archer County, Texas",109,114,144,70,156,118,203,373,359,1839,205,165,195,39,1104,730,365,555,-96,-51,187,-783,-357,-6,1284
2528,05000US48011,"Armstrong County, Texas",18,18,33,10,63,47,37,60,75,384,19,65,34,19,290,149,50,80,-1,-1,54,-206,-89,25,304
2529,05000US48013,"Atascosa County, Texas",690,485,787,544,1469,925,1025,1675,1609,6859,1100,830,1435,609,6380,2170,1229,1915,-410,-648,1404,-4430,-495,380,4944
2530,05000US48015,"Austin County, Texas",712,734,590,220,594,599,645,1173,1269,4955,635,905,1230,74,2680,1990,855,2815,77,-640,740,-1436,-817,414,2140
2531,05000US48017,"Bailey County, Texas",75,89,160,44,245,170,119,389,220,750,150,145,214,105,1215,170,80,215,-75,-54,184,-926,219,140,535
2532,05000US48019,"Bandera County, Texas",193,343,302,105,330,835,434,993,1005,3930,340,320,508,100,2560,1565,965,2135,-147,-206,335,-1291,-572,40,1795
2533,05000US48021,"Bastrop County, Texas",1565,1235,1320,470,1530,1915,2500,4074,3433,9345,1535,1840,2445,280,9730,5155,2105,3140,30,-1125,1720,-5315,-1081,1328,6205
2534,05000US48023,"Baylor County, Texas",70,70,145,20,75,154,154,270,239,544,110,200,60,0,845,185,64,180,-40,85,95,-537,85,175,364
2535,05000US48025,"Bee County, Texas",800,390,430,409,1119,514,552,927,812,2870,580,570,1210,795,3280,1120,240,780,220,-780,733,-2214,-193,572,2090
2536,05000US48027,"Bell County, Texas",8140,7680,11360,6605,18840,3892,3669,7889,6869,42620,3840,9260,29690,9845,23055,22615,7769,12350,4300,-18330,15600,-15494,-14726,-900,30270
2537,05000US48029,"Bexar County, Texas",55480,42920,54735,25750,80195,27820,31063,54244,43970,222400,25870,35340,137830,60040,151210,112915,39160,71190,29610,-83095,45905,-92327,-58671,4810,151210
2538,05000US48031,"Blanco County, Texas",118,171,269,138,285,232,379,452,437,1844,245,340,365,39,790,609,270,1570,-127,-96,384,-179,-157,167,274
2539,05000US48033,"Borden County, Texas",0,4,8,18,36,12,12,18,18,146,45,8,4,4,104,45,18,19,-45,4,50,-80,-27,0,127
2540,05000US48035,"Bosque County, Texas",253,299,369,219,465,257,609,894,884,3158,405,420,645,120,2575,1115,494,1505,-152,-276,564,-1709,-221,390,1653
2541,05000US48037,"Bowie County, Texas",2795,1945,2569,1053,3218,1545,1712,3084,2513,13327,1800,2465,5535,1785,9744,6073,2105,4123,995,-2966,2486,-6487,-2989,408,9204
2542,05000US48039,"Brazoria County, Texas",7985,4864,7380,4100,8550,7084,7360,13040,11429,49143,5855,12035,11730,3250,43120,27328,8905,6090,2130,-4350,9400,-28676,-14288,2524,43053
2543,05000US48041,"Brazos County, Texas",12480,6915,8740,3605,10485,2558,2200,4300,3619,23683,2360,6970,21490,11410,9029,11290,5069,10330,10120,-12750,2680,-4271,-6990,-1450,13353
2544,05000US48043,"Brewster County, Texas",271,235,509,305,449,100,313,339,298,1200,450,480,630,210,945,494,245,538,-179,-121,544,-532,-155,53,662
2545,05000US48045,"Briscoe County, Texas",26,18,47,14,58,37,69,123,107,222,55,54,53,0,314,113,35,52,-29,-6,72,-208,10,72,170
2546,05000US48047,"Brooks County, Texas",384,120,174,10,90,228,205,189,208,529,265,280,220,10,995,170,10,65,119,-46,90,-562,19,198,464
2547,05000US48049,"Brown County, Texas",820,670,830,286,1200,849,1023,1908,1628,5303,690,905,1875,325,5204,2704,739,1675,130,-1045,1161,-3332,-796,889,3628
2548,05000US48051,"Burleson County, Texas",395,190,205,150,504,494,408,814,848,2765,555,335,440,105,2955,965,370,965,-160,-235,549,-2053,-151,478,1800
2549,05000US48053,"Burnet County, Texas",709,740,879,390,1220,829,989,1969,2034,7679,645,570,2285,435,4035,2524,1530,4820,64,-1406,1175,-2217,-555,504,2859
2550,05000US48055,"Caldwell County, Texas",1155,1000,975,467,610,1009,1114,1739,1310,3889,920,2020,1225,60,5038,2140,715,799,235,-250,1017,-2915,-401,595,3090
2551,05000US48057,"Calhoun County, Texas",515,305,528,110,809,278,420,909,825,3265,565,625,935,145,2759,1490,610,780,-50,-407,774,-2061,-581,215,2485
2552,05000US48059,"Callahan County, Texas",277,121,153,168,223,698,464,819,782,2010,230,295,370,48,2945,798,310,355,47,-217,343,-1783,21,472,1655
2553,05000US48061,"Cameron County, Texas",13700,8820,6235,3054,8295,10813,10599,14854,12744,37755,7645,10075,18300,4105,49905,18545,5805,9045,6055,-12065,7244,-28493,-3691,6939,28710
2554,05000US48063,"Camp County, Texas",268,314,235,164,398,304,318,585,520,1725,200,450,585,150,1885,750,170,535,68,-350,412,-1263,-165,350,1190
2555,05000US48065,"Carson County, Texas",53,63,77,35,128,101,168,239,204,1285,115,150,63,14,1100,550,115,185,-62,14,149,-831,-311,89,1100
2556,05000US48067,"Cass County, Texas",768,388,615,324,539,688,1164,1575,1515,4774,675,900,930,105,5459,1845,643,1350,93,-315,758,-3607,-270,872,3424
2557,05000US48069,"Castro County, Texas",152,129,263,61,277,49,127,389,298,872,330,225,314,14,1035,239,109,205,-178,-51,324,-859,150,189,667
2558,05000US48071,"Chambers County, Texas",459,515,159,330,835,1190,995,1360,1370,6604,415,610,955,325,3665,4014,1345,2125,44,-796,840,-1480,-2654,25,4479
2559,05000US48073,"Cherokee County, Texas",1124,810,970,460,1369,933,1574,2285,2010,7104,1250,1085,2110,270,6844,2929,740,3000,-126,-1140,1559,-4337,-644,1270,4104
2560,05000US48075,"Childress County, Texas",169,195,124,110,423,109,143,319,224,624,200,220,314,290,775,215,110,190,-31,-190,243,-523,104,114,434
2561,05000US48077,"Clay County, Texas",128,153,137,36,148,274,279,573,574,1915,225,200,145,34,1985,825,215,534,-97,-8,150,-1432,-252,359,1381
2562,05000US48079,"Cochran County, Texas",116,24,20,15,73,89,133,146,122,334,109,110,14,8,653,69,0,45,7,6,80,-431,77,122,289
2563,05000US48081,"Coke County, Texas",139,91,83,24,108,109,123,224,162,540,180,189,49,35,790,225,105,70,-41,34,97,-558,-1,57,470
2564,05000US48083,"Coleman County, Texas",291,174,223,49,273,244,319,320,385,1124,249,330,345,75,1594,380,99,459,42,-122,247,-1031,-60,286,665
2565,05000US48085,"Collin County, Texas",14330,12610,21350,13740,49315,8448,9734,19880,17719,159410,4575,7415,55975,43385,24745,62760,39105,87799,9755,-34625,19670,-6563,-42880,-21386,71611
2566,05000US48087,"Collingsworth County, Texas",42,44,75,0,59,58,83,184,224,427,85,84,50,0,720,74,4,85,-43,25,59,-579,110,220,342
2567,05000US48089,"Colorado County, Texas",223,194,329,134,463,564,475,1004,850,3554,285,360,560,169,2775,1364,465,1800,-62,-231,428,-1736,-360,385,1754
2568,05000US48091,"Comal County, Texas",1630,2025,2320,1500,4175,1820,1850,4080,3850,24965,1115,1265,5540,3730,6270,7745,4620,17535,515,-3220,1945,-2600,-3665,-770,7430
2569,05000US48093,"Comanche County, Texas",223,169,279,123,310,458,353,735,583,2038,415,450,210,35,2190,819,264,785,-192,69,398,-1379,-84,319,1253
2570,05000US48095,"Concho County, Texas",44,39,67,34,53,46,71,81,85,313,95,75,50,4,304,119,83,113,-51,17,83,-187,-38,2,200
2571,05000US48097,"Cooke County, Texas",798,992,1268,484,1184,433,703,1495,1320,7069,1025,1275,2195,235,3995,2610,1020,2919,-227,-927,1433,-2859,-1115,300,4150
2572,05000US48099,"Coryell County, Texas",1174,1664,2215,1364,3104,784,1039,1728,1680,7779,930,2025,5105,1445,6913,3954,1190,1135,244,-2890,3023,-5090,-2226,490,6644
2573,05000US48101,"Cottle County, Texas",123,20,64,8,26,24,44,79,114,237,165,40,25,4,369,34,14,45,-42,39,30,-301,45,100,192
2574,05000US48103,"Crane County, Texas",64,43,79,18,108,100,89,170,189,708,115,135,55,20,900,195,29,29,-51,24,106,-711,-25,160,679
2575,05000US48105,"Crockett County, Texas",50,80,150,30,75,104,170,70,85,630,120,185,70,10,620,325,140,10,-70,80,95,-346,-255,-55,620
2576,05000US48107,"Crosby County, Texas",154,105,187,58,164,143,224,296,236,623,239,254,135,24,1230,170,19,30,-85,52,198,-863,126,217,593
2577,05000US48109,"Culberson County, Texas",74,61,14,24,69,53,104,101,89,190,105,49,65,29,394,65,20,19,-31,-51,64,-237,36,69,171
2578,05000US48111,"Dallam County, Texas",56,146,168,268,339,64,145,196,147,832,140,304,465,80,955,314,50,139,-84,-297,527,-746,-118,97,693
2579,05000US48113,"Dallas County, Texas",101140,82035,95400,45195,125150,38425,48649,75855,62580,247175,31130,109165,219465,89155,214905,111200,34720,102820,70010,-124065,81190,-127831,-35345,27860,144355
2580,05000US48115,"Dawson County, Texas",174,404,222,205,260,369,358,380,264,1689,469,435,269,80,2120,539,170,260,-295,-47,385,-1393,-159,94,1429
2581,05000US48117,"Deaf Smith County, Texas",344,375,309,254,865,229,283,658,657,2244,495,430,1055,160,2420,1060,325,304,-151,-746,959,-1908,-402,332,1940
2582,05000US48119,"Delta County, Texas",165,77,68,33,102,111,148,313,267,845,144,165,125,29,1070,279,70,220,21,-57,106,-811,34,197,625
2583,05000US48121,"Denton County, Texas",15720,14285,21685,12520,33415,6333,8880,17965,17025,130187,4115,11640,58225,23655,31170,58980,27989,60740,11605,-36540,22280,-15957,-41015,-10964,69447
2584,05000US48123,"DeWitt County, Texas",482,274,350,98,590,520,805,839,798,2864,524,460,650,165,2890,775,505,1384,-42,-300,523,-1565,64,293,1480
2585,05000US48125,"Dickens County, Texas",79,32,22,35,82,66,84,88,107,302,118,99,14,10,440,104,4,54,-39,8,107,-290,-16,103,248
2586,05000US48127,"Dimmit County, Texas",333,177,68,224,218,284,590,499,515,755,355,264,319,80,1675,445,170,144,-22,-251,362,-801,54,345,611
2587,05000US48129,"Donley County, Texas",60,56,39,18,123,63,111,167,161,489,105,89,84,28,678,174,19,74,-45,-45,113,-504,-7,142,415
2588,05000US48131,"Duval County, Texas",354,200,229,160,305,404,384,474,444,1100,410,355,450,45,2205,220,0,209,-56,-221,420,-1417,254,444,891
2589,05000US48133,"Eastland County, Texas",247,183,483,250,464,755,870,935,834,1835,635,595,350,35,3800,665,125,520,-388,133,679,-2175,270,709,1315
2590,05000US48135,"Ector County, Texas",2134,2285,3425,2105,7535,1979,2594,4904,4114,21510,2420,1565,6840,6655,15120,9029,4500,5735,-286,-3415,2985,-10547,-4125,-386,15775
2591,05000US48137,"Edwards County, Texas",10,15,50,4,4,74,83,60,71,305,54,20,0,4,414,69,39,39,-44,50,4,-257,-9,32,266
2592,05000US48139,"Ellis County, Texas",2894,2790,3844,1813,3380,2794,2930,5475,6032,23625,1905,4635,6950,1260,16544,13070,4044,6720,989,-3106,3933,-10820,-7595,1988,16905
2593,05000US48141,"El Paso County, Texas",22745,18430,22065,9900,27925,13605,16979,25403,21994,89845,14845,17650,47845,20745,60500,64070,18710,22140,7900,-25780,17080,-29916,-38667,3284,67705
2594,05000US48143,"Erath County, Texas",1474,785,875,469,1420,665,733,1188,1209,5257,870,845,2295,1015,3569,1919,880,2813,604,-1420,874,-2171,-731,329,2444
2595,05000US48145,"Falls County, Texas",627,217,197,181,262,459,377,720,593,2059,660,375,383,50,2784,715,170,419,-33,-186,393,-1948,5,423,1640
2596,05000US48147,"Fannin County, Texas",685,544,685,327,822,661,765,1430,1224,5268,705,795,1310,235,4704,2005,805,1764,-20,-625,914,-3278,-575,419,3504
2597,05000US48149,"Fayette County, Texas",302,274,263,145,749,721,804,1260,1355,3985,495,560,570,119,2734,1960,725,2354,-193,-307,775,-1209,-700,630,1631
2598,05000US48151,"Fisher County, Texas",101,73,59,46,182,91,93,176,169,709,188,150,110,12,945,213,60,40,-87,-51,216,-761,-37,109,669
2599,05000US48153,"Floyd County, Texas",147,108,142,54,179,149,149,234,254,969,220,184,179,45,1215,335,19,125,-73,-37,188,-917,-101,235,844
2600,05000US48155,"Foard County, Texas",10,18,29,0,50,19,43,128,99,234,60,14,30,10,374,25,35,10,-50,-1,40,-312,103,64,224
2601,05000US48157,"Fort Bend County, Texas",7185,6305,8245,5380,21685,7595,9010,17288,14713,127449,4050,3990,18345,22405,34000,50735,27240,63880,3135,-10100,4660,-17395,-33447,-12527,63569
2602,05000US48159,"Franklin County, Texas",254,173,174,80,328,210,385,570,464,1445,300,220,470,20,1275,655,305,790,-46,-296,388,-680,-85,159,655
2603,05000US48161,"Freestone County, Texas",415,303,328,152,619,396,649,1030,905,2983,365,640,725,89,3035,1014,343,1099,50,-397,682,-1990,16,562,1884
2604,05000US48163,"Frio County, Texas",329,144,229,279,375,505,370,615,519,1420,395,270,410,285,2030,625,105,415,-66,-181,369,-1155,-10,414,1005
2605,05000US48165,"Gaines County, Texas",225,210,255,104,555,365,373,769,755,2308,545,345,420,35,2175,999,680,510,-320,-165,624,-1437,-230,75,1798
2606,05000US48167,"Galveston County, Texas",9210,6544,8295,3650,11899,5464,6369,9238,8686,51228,4325,7545,19220,8495,25945,25229,11109,17700,4885,-10925,7054,-14112,-15991,-2423,33528
2607,05000US48169,"Garza County, Texas",109,44,113,90,244,14,65,170,184,785,225,160,205,4,675,219,60,160,-116,-92,330,-596,-49,124,625
2608,05000US48171,"Gillespie County, Texas",674,519,324,429,604,504,985,1305,1195,4524,650,405,1155,355,1770,1145,875,4750,24,-831,678,-281,160,320,-226
2609,05000US48173,"Glasscock County, Texas",15,64,25,4,30,33,53,36,42,212,100,24,10,0,94,115,39,95,-85,15,34,-8,-79,3,117
2610,05000US48175,"Goliad County, Texas",159,99,104,34,100,205,198,277,312,1425,254,75,130,44,940,410,209,704,-95,-26,90,-537,-133,103,721
2611,05000US48177,"Gonzales County, Texas",580,323,439,202,659,337,525,688,588,2834,660,455,925,155,2535,760,375,1175,-80,-486,706,-1673,-72,213,1659
2612,05000US48179,"Gray County, Texas",370,443,399,113,649,329,713,1045,1089,3293,510,445,870,165,3910,1073,339,775,-140,-471,597,-2868,-28,750,2518
2613,05000US48181,"Grayson County, Texas",3400,2828,2865,1730,4864,2299,3140,4969,4593,18335,2550,3240,8295,1610,15963,7890,2454,6050,850,-5430,4984,-10524,-2921,2139,12285
2614,05000US48183,"Gregg County, Texas",3515,3085,4700,1485,6010,1454,2015,3784,3399,17317,1930,2045,10600,4190,9775,7809,3739,6138,1585,-5900,3305,-6306,-4025,-340,11179
2615,05000US48185,"Grimes County, Texas",383,605,335,124,569,725,705,945,925,3970,615,615,660,109,3289,1235,845,1735,-232,-325,584,-1859,-290,80,2235
2616,05000US48187,"Guadalupe County, Texas",2160,1735,2435,1672,4760,2494,2589,5344,4957,25189,1560,2005,5790,3420,11370,13174,7150,7954,600,-3355,3012,-6287,-7830,-2193,17235
2617,05000US48189,"Hale County, Texas",1110,639,933,529,1215,367,554,952,1159,4008,1135,1310,1770,235,4450,1293,380,814,-25,-837,1509,-3529,-341,779,3194
2618,05000US48191,"Hall County, Texas",98,84,139,32,105,100,131,184,149,292,164,184,90,30,695,65,20,33,-66,49,107,-464,119,129,259
2619,05000US48193,"Hamilton County, Texas",134,200,161,53,213,217,279,319,340,1345,339,194,209,19,1205,540,135,610,-205,-48,247,-709,-221,205,735
2620,05000US48195,"Hansford County, Texas",54,139,119,75,129,189,75,299,287,767,80,155,265,14,750,319,124,208,-26,-146,190,-486,-20,163,559
2621,05000US48197,"Hardeman County, Texas",72,85,102,0,120,114,224,139,134,582,150,145,69,20,1054,95,20,49,-78,33,100,-716,44,114,533
2622,05000US48199,"Hardin County, Texas",910,362,795,435,1479,1524,1479,2168,2010,9829,535,995,2020,430,8280,3785,2144,2830,375,-1225,1484,-5277,-1617,-134,6999
2623,05000US48201,"Harris County, Texas",151315,123355,146140,69769,216620,59385,73310,117535,103565,526035,46530,136075,354945,169640,350720,257360,72130,188155,104785,-208805,116749,-218025,-139825,31435,337880
2624,05000US48203,"Harrison County, Texas",1224,1040,1134,705,1930,1565,1630,2455,2355,10159,1205,1365,2700,765,7820,4140,1685,4049,19,-1566,1870,-4625,-1685,670,6110
2625,05000US48205,"Hartley County, Texas",63,134,169,78,254,48,163,185,117,614,220,215,235,20,410,369,95,194,-157,-66,312,-199,-184,22,420
2626,05000US48207,"Haskell County, Texas",143,133,57,54,84,135,231,270,267,887,195,205,39,35,1439,173,4,88,-52,18,103,-1073,97,263,799
2627,05000US48209,"Hays County, Texas",7240,5330,5460,2480,5300,2914,2574,6575,5835,25158,2685,5320,14250,3540,11604,14073,5769,11315,4555,-8790,4240,-6116,-7498,66,13843
2628,05000US48211,"Hemphill County, Texas",89,32,70,59,178,53,23,178,163,594,75,155,165,29,485,230,140,115,14,-95,208,-409,-52,23,479
2629,05000US48213,"Henderson County, Texas",1695,1213,1479,674,2434,1663,2383,4186,3735,12533,1590,1485,3440,980,11538,4890,1930,5469,105,-1961,2128,-7492,-704,1805,7064
2630,05000US48215,"Hidalgo County, Texas",24650,13740,12975,5905,18290,21234,23254,26470,22845,71218,14420,17620,34660,8875,96395,35985,10809,16570,10230,-21685,15320,-51907,-9515,12036,54648
2631,05000US48217,"Hill County, Texas",648,644,723,262,1042,746,948,1468,1305,5321,670,890,1530,235,5099,2298,734,1750,-22,-807,1069,-3405,-830,571,3571
2632,05000US48219,"Hockley County, Texas",568,484,533,244,703,399,530,909,844,3114,685,865,780,189,3639,1060,485,430,-117,-247,758,-2710,-151,359,2684
2633,05000US48221,"Hood County, Texas",969,1028,1254,420,1460,1250,1324,2680,2300,9710,765,1445,2330,620,5465,4720,2365,4590,204,-1076,1260,-2891,-2040,-65,5120
2634,05000US48223,"Hopkins County, Texas",878,769,903,379,1168,498,882,1515,1443,5492,700,960,1980,439,4625,2040,693,1870,178,-1077,1108,-3245,-525,750,3622
2635,05000US48225,"Houston County, Texas",809,754,428,184,418,602,736,1119,929,2620,605,970,855,180,3295,1210,325,1090,204,-427,422,-1957,-91,604,1530
2636,05000US48227,"Howard County, Texas",742,695,697,220,1158,644,493,1414,1218,4240,945,595,1465,524,4660,1619,669,774,-203,-768,854,-3523,-205,549,3466
2637,05000US48229,"Hudspeth County, Texas",79,33,14,37,68,149,124,173,144,172,95,69,60,4,569,99,0,4,-16,-46,101,-296,74,144,168
2638,05000US48231,"Hunt County, Texas",3434,1775,1744,789,1889,2675,3240,3632,3153,10215,1685,4375,3285,294,14285,4420,1510,2270,1749,-1541,2384,-8370,-788,1643,7945
2639,05000US48233,"Hutchinson County, Texas",544,245,274,124,409,557,629,854,765,3479,585,285,610,114,4524,974,410,475,-41,-336,419,-3338,-120,355,3004
2640,05000US48235,"Irion County, Texas",24,14,33,0,54,58,42,70,60,335,20,45,70,4,219,113,95,110,4,-37,50,-119,-43,-35,225
2641,05000US48237,"Jack County, Texas",117,112,154,44,130,163,305,418,395,1439,184,164,159,49,1590,450,154,335,-67,-5,125,-1122,-32,241,1104
2642,05000US48239,"Jackson County, Texas",355,263,335,114,524,332,329,424,530,2150,390,490,659,40,2220,845,310,374,-35,-324,598,-1559,-421,220,1776
2643,05000US48241,"Jasper County, Texas",750,715,664,140,695,794,1164,1447,1216,4774,1055,620,1065,235,4994,2089,1105,1214,-305,-401,600,-3036,-642,111,3560
2644,05000US48243,"Jeff Davis County, Texas",0,4,59,18,120,99,96,188,188,334,79,65,30,25,364,250,94,195,-79,29,113,-169,-62,94,139
2645,05000US48245,"Jefferson County, Texas",9010,6249,6525,3660,10414,5259,5599,8165,8545,33104,5515,5675,18565,6089,31200,14395,5830,7774,3495,-12040,7985,-20342,-6230,2715,25330
2646,05000US48247,"Jim Hogg County, Texas",169,115,35,20,45,135,204,259,304,474,150,90,140,0,864,225,85,99,19,-105,65,-525,34,219,375
2647,05000US48249,"Jim Wells County, Texas",1245,830,715,324,1059,964,1179,1610,1595,4870,1215,920,1690,345,5920,1710,715,1200,30,-975,1038,-3777,-100,880,3670
2648,05000US48251,"Johnson County, Texas",2655,2835,3427,1715,3855,2965,3483,6440,6025,22905,1990,3955,7255,1285,20375,11470,4265,5465,665,-3828,4285,-13927,-5030,1760,17440
2649,05000US48253,"Jones County, Texas",269,258,218,204,529,380,494,490,505,2280,455,415,559,39,3000,510,324,405,-186,-341,694,-2126,-20,181,1875
2650,05000US48255,"Karnes County, Texas",270,153,140,192,354,341,348,402,434,1874,305,300,335,155,1815,514,260,605,-35,-195,391,-1126,-112,174,1269
