"Location","Year","Series","Series Code","Permits"
"Kauai County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Kauai County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Kauai County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Kauai County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Kauai County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Kauai County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,68.0
"Kauai County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,126.0
"Kauai County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Maui County",1999,"Total Units",1.0,894.0
"Maui County",2000,"Total Units",1.0,1143.0
"Maui County",2001,"Total Units",1.0,1055.0
"Maui County",2002,"Total Units",1.0,1184.0
"Maui County",2003,"Total Units",1.0,1088.0
"Maui County",2004,"Total Units",1.0,1483.0
"Maui County",2005,"Total Units",1.0,1559.0
"Maui County",2006,"Total Units",1.0,1398.0
"Maui County",2007,"Total Units",1.0,1301.0
"Maui County",2008,"Total Units",1.0,754.0
"Maui County",2009,"Total Units",1.0,388.0
"Maui County",2010,"Total Units",1.0,277.0
"Maui County",2011,"Total Units",1.0,210.0
"Maui County",2012,"Total Units",1.0,506.0
"Maui County",2013,"Total Units",1.0,353.0
"Maui County",2014,"Total Units",1.0,338.0
"Maui County",2015,"Total Units",1.0,502.0
"Maui County",2016,"Total Units",1.0,567.0
"Maui County",2017,"Total Units",1.0,861.0
"Maui County",2018,"Total Units",1.0,838.0
"Maui County",2019,"Total Units",1.0,657.0
"Maui County",1999,"Units in Single-Family Structures",2.0,647.0
"Maui County",2000,"Units in Single-Family Structures",2.0,904.0
"Maui County",2001,"Units in Single-Family Structures",2.0,778.0
"Maui County",2002,"Units in Single-Family Structures",2.0,787.0
"Maui County",2003,"Units in Single-Family Structures",2.0,877.0
"Maui County",2004,"Units in Single-Family Structures",2.0,1104.0
"Maui County",2005,"Units in Single-Family Structures",2.0,967.0
