"Location","Year","Series","Series Code","Permits"
"Arapahoe County",1999,"Units in 2-unit Multi-Family Structures",4.0,124.0
"Arapahoe County",2000,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Arapahoe County",2001,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Arapahoe County",2002,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Arapahoe County",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"Arapahoe County",2004,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Arapahoe County",2005,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Arapahoe County",2006,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Arapahoe County",2007,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Arapahoe County",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"Arapahoe County",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"Arapahoe County",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"Arapahoe County",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"Arapahoe County",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"Arapahoe County",2013,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Arapahoe County",2014,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Arapahoe County",2015,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Arapahoe County",2016,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Arapahoe County",2017,"Units in 2-unit Multi-Family Structures",4.0,24.0
"Arapahoe County",2018,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Arapahoe County",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Arapahoe County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0
"Arapahoe County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,100.0
"Arapahoe County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,69.0
"Arapahoe County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,70.0
"Arapahoe County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,92.0
"Arapahoe County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,55.0
"Arapahoe County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,19.0
"Arapahoe County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,39.0
"Arapahoe County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,65.0
"Arapahoe County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Arapahoe County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Arapahoe County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,15.0
"Arapahoe County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Arapahoe County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,16.0
"Arapahoe County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,16.0
"Arapahoe County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0
"Arapahoe County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,31.0
"Arapahoe County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Arapahoe County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,34.0
"Arapahoe County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,58.0
"Arapahoe County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,41.0
"Arapahoe County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,1485.0
"Arapahoe County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,3794.0
"Arapahoe County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,4335.0
"Arapahoe County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,1441.0
"Arapahoe County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,867.0
"Arapahoe County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,722.0
"Arapahoe County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,818.0
"Arapahoe County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,748.0
"Arapahoe County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,2159.0
"Arapahoe County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,1005.0
"Arapahoe County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,608.0
"Arapahoe County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,462.0
"Arapahoe County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,188.0
"Arapahoe County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,746.0
