"Location","Year","Series","Series Code","Permits"
"Putnam County",2005,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Putnam County",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Putnam County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,60.0
"Putnam County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,125.0
"Putnam County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,32.0
"Putnam County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,120.0
"Putnam County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,10.0
"Putnam County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,57.0
"Putnam County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Putnam County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Santa Rosa County",1999,"Total Units",1.0,988.0
"Santa Rosa County",2000,"Total Units",1.0,1056.0
"Santa Rosa County",2001,"Total Units",1.0,1707.0
"Santa Rosa County",2002,"Total Units",1.0,1146.0
"Santa Rosa County",2003,"Total Units",1.0,1859.0
"Santa Rosa County",2004,"Total Units",1.0,2022.0
"Santa Rosa County",2005,"Total Units",1.0,1354.0
"Santa Rosa County",2006,"Total Units",1.0,927.0
"Santa Rosa County",2007,"Total Units",1.0,865.0
"Santa Rosa County",2008,"Total Units",1.0,548.0
"Santa Rosa County",2009,"Total Units",1.0,448.0
"Santa Rosa County",2010,"Total Units",1.0,781.0
"Santa Rosa County",2011,"Total Units",1.0,567.0
"Santa Rosa County",2012,"Total Units",1.0,839.0
"Santa Rosa County",2013,"Total Units",1.0,1301.0
"Santa Rosa County",2014,"Total Units",1.0,1127.0
"Santa Rosa County",2015,"Total Units",1.0,1242.0
"Santa Rosa County",2016,"Total Units",1.0,1417.0
"Santa Rosa County",2017,"Total Units",1.0,1536.0
"Santa Rosa County",2018,"Total Units",1.0,1513.0
"Santa Rosa County",2019,"Total Units",1.0,1551.0
"Santa Rosa County",1999,"Units in Single-Family Structures",2.0,965.0
"Santa Rosa County",2000,"Units in Single-Family Structures",2.0,1050.0
"Santa Rosa County",2001,"Units in Single-Family Structures",2.0,1461.0
"Santa Rosa County",2002,"Units in Single-Family Structures",2.0,1138.0
"Santa Rosa County",2003,"Units in Single-Family Structures",2.0,1823.0
"Santa Rosa County",2004,"Units in Single-Family Structures",2.0,1969.0
"Santa Rosa County",2005,"Units in Single-Family Structures",2.0,1332.0
"Santa Rosa County",2006,"Units in Single-Family Structures",2.0,923.0
"Santa Rosa County",2007,"Units in Single-Family Structures",2.0,830.0
"Santa Rosa County",2008,"Units in Single-Family Structures",2.0,536.0
"Santa Rosa County",2009,"Units in Single-Family Structures",2.0,448.0
"Santa Rosa County",2010,"Units in Single-Family Structures",2.0,781.0
"Santa Rosa County",2011,"Units in Single-Family Structures",2.0,567.0
"Santa Rosa County",2012,"Units in Single-Family Structures",2.0,805.0
"Santa Rosa County",2013,"Units in Single-Family Structures",2.0,1045.0
"Santa Rosa County",2014,"Units in Single-Family Structures",2.0,943.0
"Santa Rosa County",2015,"Units in Single-Family Structures",2.0,1210.0
"Santa Rosa County",2016,"Units in Single-Family Structures",2.0,1417.0
"Santa Rosa County",2017,"Units in Single-Family Structures",2.0,1536.0
"Santa Rosa County",2018,"Units in Single-Family Structures",2.0,1513.0
"Santa Rosa County",2019,"Units in Single-Family Structures",2.0,1551.0
"Santa Rosa County",1999,"Units in All Multi-Family Structures",3.0,23.0
"Santa Rosa County",2000,"Units in All Multi-Family Structures",3.0,6.0
"Santa Rosa County",2001,"Units in All Multi-Family Structures",3.0,246.0
"Santa Rosa County",2002,"Units in All Multi-Family Structures",3.0,8.0
"Santa Rosa County",2003,"Units in All Multi-Family Structures",3.0,36.0
"Santa Rosa County",2004,"Units in All Multi-Family Structures",3.0,53.0
"Santa Rosa County",2005,"Units in All Multi-Family Structures",3.0,22.0
"Santa Rosa County",2006,"Units in All Multi-Family Structures",3.0,4.0
"Santa Rosa County",2007,"Units in All Multi-Family Structures",3.0,35.0
"Santa Rosa County",2008,"Units in All Multi-Family Structures",3.0,12.0
"Santa Rosa County",2009,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",2010,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",2011,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",2012,"Units in All Multi-Family Structures",3.0,34.0
"Santa Rosa County",2013,"Units in All Multi-Family Structures",3.0,256.0
"Santa Rosa County",2014,"Units in All Multi-Family Structures",3.0,184.0
"Santa Rosa County",2015,"Units in All Multi-Family Structures",3.0,32.0
"Santa Rosa County",2016,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",2017,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",2018,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",2019,"Units in All Multi-Family Structures",3.0,0
"Santa Rosa County",1999,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Santa Rosa County",2000,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Santa Rosa County",2001,"Units in 2-unit Multi-Family Structures",4.0,20.0
"Santa Rosa County",2002,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Santa Rosa County",2003,"Units in 2-unit Multi-Family Structures",4.0,36.0
"Santa Rosa County",2004,"Units in 2-unit Multi-Family Structures",4.0,38.0
"Santa Rosa County",2005,"Units in 2-unit Multi-Family Structures",4.0,22.0
"Santa Rosa County",2006,"Units in 2-unit Multi-Family Structures",4.0,4.0
