"Location","Year","Series","Series Code","Permits"
"Anchorage Municipality",1999,"Total Units",1.0,1265.0
"Anchorage Municipality",2000,"Total Units",1.0,1190.0
"Anchorage Municipality",2001,"Total Units",1.0,1965.0
"Anchorage Municipality",2002,"Total Units",1.0,1988.0
"Anchorage Municipality",2003,"Total Units",1.0,2387.0
"Anchorage Municipality",2004,"Total Units",1.0,1775.0
"Anchorage Municipality",2005,"Total Units",1.0,1666.0
"Anchorage Municipality",2006,"Total Units",1.0,1362.0
"Anchorage Municipality",2007,"Total Units",1.0,835.0
"Anchorage Municipality",2008,"Total Units",1.0,400.0
"Anchorage Municipality",2009,"Total Units",1.0,491.0
"Anchorage Municipality",2010,"Total Units",1.0,480.0
"Anchorage Municipality",2011,"Total Units",1.0,447.0
"Anchorage Municipality",2012,"Total Units",1.0,532.0
"Anchorage Municipality",2013,"Total Units",1.0,533.0
"Anchorage Municipality",2014,"Total Units",1.0,770.0
"Anchorage Municipality",2015,"Total Units",1.0,834.0
"Anchorage Municipality",2016,"Total Units",1.0,930.0
"Anchorage Municipality",2017,"Total Units",1.0,1019.0
"Anchorage Municipality",2018,"Total Units",1.0,1083.0
"Anchorage Municipality",2019,"Total Units",1.0,1059.0
"Anchorage Municipality",1999,"Units in Single-Family Structures",2.0,783.0
"Anchorage Municipality",2000,"Units in Single-Family Structures",2.0,821.0
"Anchorage Municipality",2001,"Units in Single-Family Structures",2.0,1055.0
"Anchorage Municipality",2002,"Units in Single-Family Structures",2.0,923.0
"Anchorage Municipality",2003,"Units in Single-Family Structures",2.0,885.0
"Anchorage Municipality",2004,"Units in Single-Family Structures",2.0,767.0
"Anchorage Municipality",2005,"Units in Single-Family Structures",2.0,668.0
"Anchorage Municipality",2006,"Units in Single-Family Structures",2.0,550.0
"Anchorage Municipality",2007,"Units in Single-Family Structures",2.0,309.0
"Anchorage Municipality",2008,"Units in Single-Family Structures",2.0,223.0
"Anchorage Municipality",2009,"Units in Single-Family Structures",2.0,241.0
"Anchorage Municipality",2010,"Units in Single-Family Structures",2.0,381.0
"Anchorage Municipality",2011,"Units in Single-Family Structures",2.0,344.0
"Anchorage Municipality",2012,"Units in Single-Family Structures",2.0,497.0
"Anchorage Municipality",2013,"Units in Single-Family Structures",2.0,475.0
"Anchorage Municipality",2014,"Units in Single-Family Structures",2.0,572.0
"Anchorage Municipality",2015,"Units in Single-Family Structures",2.0,648.0
"Anchorage Municipality",2016,"Units in Single-Family Structures",2.0,719.0
"Anchorage Municipality",2017,"Units in Single-Family Structures",2.0,800.0
"Anchorage Municipality",2018,"Units in Single-Family Structures",2.0,869.0
"Anchorage Municipality",2019,"Units in Single-Family Structures",2.0,838.0
"Anchorage Municipality",1999,"Units in All Multi-Family Structures",3.0,482.0
"Anchorage Municipality",2000,"Units in All Multi-Family Structures",3.0,369.0
"Anchorage Municipality",2001,"Units in All Multi-Family Structures",3.0,910.0
"Anchorage Municipality",2002,"Units in All Multi-Family Structures",3.0,1065.0
"Anchorage Municipality",2003,"Units in All Multi-Family Structures",3.0,1502.0
